Year,Region,Station,Replicate,lat,lon,depth,substrate,Season,OLIG,TCHI,SPHA,DPOL,DBUG,DIPO,AMPH,OTHE,02O,Magnesium,MagnesiumOxide,AluminumOxide,SiliconDioxide,Quartz,PhosphorusPentoxide,Sulphur,DDT_TOTAL,P.P.TDE,P.P.DDE,P.P.DDE.1,HeptachlorEpoxide,Potassium,PotassiumOxide,Calcium,CalciumOxide,TitaniumDioxide,Chromium,Manganese,ManganeseOxide,XTR.Iron,Iron,IronOxide,Cobalt,Nickel,Copper,Zinc,Selenium,Strontium,Beryllium,Silver,Cadmium,Tin,TotalCarbon,OrganicCarbon,Carbon.Nitrogen_Ratio,TotalNitrogen,Mercury,Lead,Uranium,Va0dium,Arsenic,Chloride,Fluoride,Sand,Silt,Clay,Mean_grainsize
2008,Saginaw Bay,16,3,43.847,-83.5625,3,"sand, gravel ",1,250.11,2.31,0,80.8,1771.02,0,10.24,0,1.1,6190.5,1.4,6.3,80.3,75.9,0.1,0,1.1,0.1,0.7,5.3,0.1,2496.4,2.1,1933.3,1.2,0.3,51,2068.1,0.2,2.6,24094.6,2.1,9.2,38.4,22.3,50.6,10.5,46.7,0.4,0.2,1.1,5.4,0.4,0.8,7,0.1,149.1,33.5,0.4,30.3,0.8,23.3,403.4,63.6,10.6,25.5,3.8
2008,Saginaw Bay,20,1,44.12616667,-83.5,16,silty sand ,1,77.53,53.98,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,1,44.12616667,-83.5,16,silty sand ,2,119.42,27.37,0,0,2.02,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,1,44.12616667,-83.5,16,silty sand ,3,186.32,4.82,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,2,44.12616667,-83.5,16,silty sand ,2,144.72,17.54,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,2,44.12616667,-83.5,16,silty sand ,1,170.94,146.13,0,0,4.05,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,2,44.12616667,-83.5,16,silty sand ,3,346.15,4.63,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,3,44.12616667,-83.5,16,silty sand ,3,177.6,3.47,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,3,44.12616667,-83.5,16,silty sand ,2,189.94,10.99,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,20,3,44.12616667,-83.5,16,silty sand ,1,301.7,317.32,0,0,0,0,0,0,0.6,6082.7,0.5,2.9,91,90.6,0,0,1.1,0,0.4,5.4,0.1,2448.6,1.2,1787.5,0.8,0.2,11.2,2103.7,0,0.7,23680.3,0.2,1.4,6.8,5.2,7.4,10,13,0,0.1,0.4,5,0.4,0.1,5.2,0,129.6,12.6,0.3,19.4,0.2,23.2,401.8,94,1.2,4.7,1.8
2008,Saginaw Bay,23,1,44.22083333,-83.2625,28,"sand, some silt ",3,461.75,2.31,0,0,75.9,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,1,44.22083333,-83.2625,28,"sand, some silt ",2,1183.18,0,15.42,0,36.42,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,1,44.22083333,-83.2625,28,"sand, some silt ",1,1415.74,9.64,25.7,0,55.51,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,2,44.22083333,-83.2625,28,"sand, some silt ",2,897.59,0,5.14,0,6.07,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,2,44.22083333,-83.2625,28,"sand, some silt ",3,924.58,7.13,0,0,101.04,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,2,44.22083333,-83.2625,28,"sand, some silt ",1,2356.25,16,22.28,0,47.64,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,3,44.22083333,-83.2625,28,"sand, some silt ",3,903.27,0,0,0,69.9,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,3,44.22083333,-83.2625,28,"sand, some silt ",2,1174.39,6.17,18.85,0,22.26,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,23,3,44.22083333,-83.2625,28,"sand, some silt ",1,2732.26,1.54,37.7,0,114.02,0,0,0,0.6,6067.2,0.5,2.5,91.5,92.6,0,0,1.2,0,0.2,6,0,2411.5,1.8,2077.6,0.6,0.1,9.7,2079.9,0,0.6,24206.7,0.2,1.8,9,5.5,12.8,10,13.4,0,0.1,0.9,5,0.3,0.1,8.5,0,293.8,20.6,0.2,10.7,0.2,23.5,403.5,93.7,1.4,4.8,2.1
2008,Saginaw Bay,24,1,44.00133333,-83.28333333,12.5,silty sand ,2,94.4,412.93,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,1,44.00133333,-83.28333333,12.5,silty sand ,3,360.2,40.1,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,1,44.00133333,-83.28333333,12.5,silty sand ,1,427.07,120.49,3.43,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,2,44.00133333,-83.28333333,12.5,silty sand ,2,135.15,242.32,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,2,44.00133333,-83.28333333,12.5,silty sand ,1,135.85,49.93,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,2,44.00133333,-83.28333333,12.5,silty sand ,3,319.98,64,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,3,44.00133333,-83.28333333,12.5,silty sand ,1,85.75,80.2,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,3,44.00133333,-83.28333333,12.5,silty sand ,2,134.87,286.47,0,0,0,0,20.48,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,24,3,44.00133333,-83.28333333,12.5,silty sand ,3,203.47,30.84,0,0,0,0,0,0,0.9,6121.1,1.1,4.7,84.8,83.1,0.1,0,1.2,0,0.5,5.9,0,2427.7,2.5,2176.7,1.3,0.2,28.5,2070.6,0.1,1.7,24182.7,1.2,5.6,24.7,16.6,31.3,10.4,45.8,0.2,0.1,0.7,5.3,0.8,0.4,8.3,0.1,216.5,24.4,0.3,17.6,0.6,23.6,404.8,77,7.3,15.6,2.9
2008,Saginaw Bay,4,1,43.74416667,-83.86783333,6.7,silt ,2,550.77,4361.07,18.85,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,1,43.74416667,-83.86783333,6.7,silt ,1,729.57,2323.58,13.71,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,2,43.74416667,-83.86783333,6.7,silt ,2,342.66,3567.2,10.28,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,2,43.74416667,-83.86783333,6.7,silt ,1,992.11,2464.69,8.57,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,2,43.74416667,-83.86783333,6.7,silt ,3,3726.07,1649.23,18.85,0,0,0,10.24,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,3,43.74416667,-83.86783333,6.7,silt ,2,570.97,5134.89,6.85,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,3,43.74416667,-83.86783333,6.7,silt ,1,1009.6,3280.34,66.83,0,0,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,4,3,43.74416667,-83.86783333,6.7,silt ,3,3970.02,1429.85,37.7,0,2.02,0,0,0,1.3,6558.1,1.9,8,74.9,69.3,0.1,0,1.1,0.2,0.9,4.8,0.1,2651.6,2.6,2371.9,1.4,0.4,72.6,1806.3,0.2,3.5,25349.5,3.1,12.2,51.9,30.6,66,11.2,61.5,0.6,0.2,1.3,5.7,0.4,1.1,8.6,0.1,157.5,42,0.4,49.2,1.4,23.9,404.7,46.4,16.8,36.7,4.8
2008,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,1,543.59,920.72,32.56,0,2.02,0,0,101.1,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,2,672.08,2662.1,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,1,43.838,-83.79283333,7,silt ,3,2448.45,3224.63,53.12,0,80.93,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,2,514.72,2016.48,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,1,545.22,936.53,46.27,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,2,43.838,-83.79283333,7,silt ,3,2486.65,2642.44,0,0,38.44,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,1,487.98,280.49,56.55,10.47,0,0,10.24,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,2,610.64,2087.81,0,5.24,30.83,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2008,Saginaw Bay,7,3,43.838,-83.79283333,7,silt ,3,0,2478.57,0,0,0,0,0,0,1.3,6454.8,1.9,8.1,74.8,68.7,0.1,0,1.1,0.2,0.9,4.9,0.1,2624.5,2.6,2164.4,1.4,0.4,76.3,1849.5,0.2,3.6,25152.4,3.2,12.5,53.5,31.3,69.9,11,62.8,0.6,0.2,1.3,5.6,0.4,1.1,8.6,0.1,155.7,43.1,0.4,47.6,1.3,23.7,402.3,46.3,16.5,37,4.9
2009,Saginaw Bay,10,1,43.94166667,-83.62383333,11,silt ,3,1321.65,380.55,59.98,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2009,Saginaw Bay,10,2,43.94166667,-83.62383333,11,silt ,3,1368.64,391.73,102.82,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2009,Saginaw Bay,10,3,43.94166667,-83.62383333,11,silt ,3,893.73,153.26,47.98,0,0,0,0,0,1.2,6221.4,1.7,7.5,76.4,70.4,0.1,0,1.1,0.1,0.8,5.2,0.1,2527.1,2.4,1892.5,1.3,0.4,69,2034.5,0.2,3.3,24354.6,2.8,11.9,49.9,28.7,67.3,10.6,59,0.5,0.2,1.3,5.5,0.4,1,8,0.1,154.4,40.9,0.4,38.5,1.1,23.3,402.2,52.3,14,33.4,4.5
2009,Saginaw Bay,11,1,44.0205,-83.57366667,9,silty sand ,3,506.31,174.08,6.85,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2009,Saginaw Bay,11,2,44.0205,-83.57366667,9,silty sand ,3,349.47,416.02,3.43,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2009,Saginaw Bay,11,3,44.0205,-83.57366667,9,silty sand ,3,833.48,279.15,0,0,0,0,0,0,1.1,6160.2,1.5,6.5,79.5,74.5,0.1,0,1.1,0.1,0.7,5.3,0.1,2495.2,2.2,1830.8,1.2,0.3,55.3,2076.3,0.2,2.8,24068.9,2.3,9.8,41,23.7,54.8,10.5,49.4,0.4,0.2,1.1,5.4,0.4,0.8,7.1,0.1,150.2,35.6,0.4,31.3,0.9,23.2,402.3,61,11.3,27.4,3.9
2009,Saginaw Bay,13,1,43.9595,-83.48866667,3,"sand, gravel ",3,24.1,1.54,0,0,817.03,0,10.24,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2009,Saginaw Bay,13,2,43.9595,-83.48866667,3,"sand, gravel ",3,52.66,15.42,0,661.09,0,0,10.24,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
2009,Saginaw Bay,13,3,43.9595,-83.48866667,3,"sand, gravel ",3,237.01,5.4,0,170.26,464.94,0,276.45,0,0.7,6115.3,0.5,3.5,90,89.9,0,0,1.1,0,0.6,5.4,0.1,2453.1,1.4,1895.2,0.7,0.2,16,2090.3,0,0.9,23763.8,0.4,1.7,9.9,7,9.9,10.1,15.6,0.1,0.1,0.3,5.1,0.2,0.1,7.2,0,128.1,11.8,0.4,26.4,0.3,23.3,402.6,91.5,2,6.4,2.2
